OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,Address,ZipCode,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUse(kWh),SiteEnergyUseWN(kBtu),SiteEnergyUseWN(kWh),SteamUse(kBtu),SteamUse(kWh),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),NaturalGas(kWh),DefaultData,Comments,ComplianceStatus,Outlier,TotalGHGEmissions,GHGEmissionsIntensity
27744,2016,Multifamily LR (1-4),Mixed Use Property,Fremont Court,4464 Fremont Ave N,98103.0,6,LAKE UNION,47.66133,-122.34973,1990,1.0,4,45111,0,"Multifamily Housing, Other, Parking, Urgent Care/Clinic/Other Outpatient",Multifamily Housing,17924.0,Parking,15056.0,Other,5510.0,,,37.0,39.0,116.0999985,122.5,930439.375,3174790,981444.125,3348826,0.0,0,272696,930439.0,0.0,0.0,0,False,,Compliant,,6.49,0.14
27759,2016,Multifamily LR (1-4),Low-Rise Multifamily,Mirabella,4250 Aurora Ave N,98103.0,4,LAKE UNION,47.65921,-122.34685,1997,1.0,4,63317,0,"Multifamily Housing, Office, Parking",Multifamily Housing,42448.0,Parking,15199.0,Office,5100.0,,75.0,27.89999962,29.0,87.59999847,91.0,1326772.125,4527134,1378295.375,4702938,0.0,0,388854,1326772.0,0.0,0.0,0,False,,Compliant,,9.25,0.15
27760,2016,Multifamily LR (1-4),Low-Rise Multifamily,The MILAN,4300-4320 Aurora Ave N,98103.0,4,LAKE UNION,47.66027,-122.34704,1995,1.0,4,66300,0,"Multifamily Housing, Office, Parking",Multifamily Housing,35641.0,Parking,21761.0,Office,9630.0,,80.0,29.79999924,31.20000076,93.5,97.80000305,1348497.125,4601263,1410611.25,4813205,0.0,0,395221,1348497.0,0.0,0.0,0,False,,Compliant,,9.4,0.14
27774,2016,Multifamily LR (1-4),Low-Rise Multifamily,Guinevere Apartments,522 N 85th St,98103.0,6,NORTHWEST,47.69079,-122.35157,2002,1.0,4,183524,0,"Multifamily Housing, Parking, Retail Store",Multifamily Housing,109489.0,Parking,69081.0,Retail Store,4954.0,,,27.0,27.89999962,84.69999695,87.5,3085505.0,10528179,3188816.5,10880693,0.0,0,904309,3085505.0,0.0,0.0,0,False,,Compliant,,21.51,0.12
27799,2016,Campus,K-12 School,The Bush School - Lower / Middle School,3400 East Harrison Street,98112.0,3,CENTRAL,47.62291,-122.28879,1950,1.0,1,109794,0,K-12 School,K-12 School,109794.0,,,,,,87.0,30.0,33.29999924,56.20000076,59.59999847,3296526.25,11248214,3657784.25,12480877,0.0,0,379474,1294767.0,20017.5918,2001759.0,6830285,False,,Compliant,,115.34,1.05
27815,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Madison Place Apartments,1813 19th Ave,98112.0,3,Central,47.61792,-122.3078,1989,1.0,5,38560,0,Multifamily Housing,Multifamily Housing,31769.0,,,,,,72.0,25.89999962,27.20000076,81.19999695,85.5,821860.5,2804304,865356.125,2952717,0.0,0,240873,821860.0,0.0,0.0,0,False,,Compliant,,5.73,0.15
27816,2016,NonResidential,Other,Son Shone Inn,1808 18th Ave,98122.0,3,Central,47.61796,-122.30847,1911,1.0,3,25200,0,Other - Lodging/Residential,Other - Lodging/Residential,25200.0,,,,,,,49.29999924,55.79999924,75.09999847,82.0,1242666.25,4240153,1407294.875,4801889,0.0,0,82411,281188.0,9614.780273,961478.0,3280699,False,,Compliant,,53.02,2.1
27821,2016,NonResidential,Supermarket / Grocery Store,70500866 -- Northgate,11100 Roosevelt Way NE,98125.0,5,North,47.70941,-122.31707,1996,1.0,1,44755,0,Supermarket/Grocery Store,Supermarket/Grocery Store,46978.0,,,,,,56.0,245.1999969,254.1999969,521.0,527.2999878,11521140.0,39311761,11943740.0,40753732,0.0,0,1736110,5923610.0,55975.28906,5597529.0,19099561,False,,Compliant,,338.58,7.57
27825,2016,NonResidential,Other,AKER'S VOLKS-PORSCHE REPAIR (ID27825),1414 BROADWAY,98122.0,3,EAST,47.61340332,-122.3203506,1907,1.0,2,22320,0,"Repair Services (Vehicle, Shoe, Locksmith, etc)","Repair Services (Vehicle, Shoe, Locksmith, etc)",22320.0,,,,,,,9.399999619,10.30000019,22.70000076,23.70000076,209644.9063,715338,230988.9063,788166,0.0,0,40236,137286.0,723.5900269,72359.0,246899,False,,Compliant,,4.8,0.22
27828,2016,NonResidential,Mixed Use Property,905 E Pike St,905 E Pike St,98122.0,3,EAST,47.6139,-122.32034,1912,1.0,3,24000,0,"Office, Other, Retail Store",Office,12000.0,Other,6000.0,Retail Store,6000.0,,,38.79999924,39.70000076,117.0999985,118.0,932083.5,3180400,952583.5,3250349,0.0,0,256742,876004.0,560.789978,56079.0,191349,False,,Compliant,,9.09,0.38
27830,2016,NonResidential,Small- and Mid-Sized Office,ELYSIAN BREWING CO & OFFICES,1221 E Pike St.,98122.0,3,EAST,47.61393,-122.31589,1920,1.0,3,23422,0,Office,Office,23422.0,,,,,,65.0,115.4000015,123.9000015,151.0,159.1000061,2701872.0,9219169,2902229.0,9902816,0.0,0,97975,334292.0,23675.80078,2367580.0,8078518,False,,Compliant,,128.07,5.47
27833,2016,NonResidential,Other,Sound Mental Health,1600 East Olive St,98122.0,3,EAST,47.61674,-122.31111,1975,5.0,2,38879,11328,Urgent Care/Clinic/Other Outpatient,Urgent Care/Clinic/Other Outpatient,38879.0,,,,,,,86.69999695,91.69999695,266.1000061,281.7000122,3371659.75,11504580,3564727.5,12163354,0.0,0,954597,3257087.0,1145.719971,114572.0,390935,False,,Compliant,,28.79,0.74
27836,2016,Multifamily LR (1-4),Low-Rise Multifamily,Marquis Cooperative Apartments,1605 East Olive Street,98122.0,3,EAST,47.61616,-122.3111,1926,1.0,3,40112,0,Multifamily Housing,Multifamily Housing,40112.0,,,,,,97.0,34.0,38.59999847,49.90000153,54.90000153,1361864.625,4646874,1546527.75,5276971,0.0,0,79941,272761.0,10891.03125,1089103.0,3716173,False,,Compliant,,59.74,1.49
27837,2016,Multifamily LR (1-4),Low-Rise Multifamily,Cascadia Apartments,1621 17th Avenue,98122.0,3,EAST,47.61598,-122.31034,1924,1.0,3,25808,0,Multifamily Housing,Multifamily Housing,25808.0,,,,,,80.0,35.59999847,38.40000153,78.5,85.90000153,918943.875,3135566,990856.3125,3380942,0.0,0,148875,507964.0,4109.800293,410980.0,1402321,False,,Compliant,,25.37,0.98
27838,2016,NonResidential,Mixed Use Property,Madison Crossing,1600 E. Madison St.,98122.0,3,EAST,47.61554,-122.31098,1998,1.0,5,53034,14625,"Multifamily Housing, Parking, Supermarket/Grocery Store",Multifamily Housing,22486.0,Supermarket/Grocery Store,14257.0,Parking,13308.0,,93.0,92.30000305,95.69999695,215.8999939,218.6000061,3392129.0,11574424,3518099.75,12004254,0.0,0,613020,2091625.0,13005.04004,1300504.0,4437503,False,,Compliant,,83.65,1.58
27843,2016,Multifamily MR (5-9),Mid-Rise Multifamily,OLYMPIAN APTS (ID27843),1605 E MADISON ST,98122.0,3,CENTRAL,47.6149,-122.31104,1912,1.0,6,48700,0,Multifamily Housing,Multifamily Housing,44644.0,,,,,,93.0,32.29999924,36.70000076,64.59999847,71.80000305,1441091.875,4917209,1636686.25,5584605,0.0,0,191958,654964.0,7861.280273,786128.0,2682380,False,,Compliant,,46.32,0.95
27844,2016,Multifamily LR (1-4),Low-Rise Multifamily,The Madkin,1625 E Madison St,98122.0,3,CENTRAL,47.61538,-122.31034,1904,1.0,3,25536,0,Multifamily Housing,Multifamily Housing,25536.0,,,,,,56.0,70.69999695,79.80000305,88.0,97.80000305,1805138.875,6159389,2037554.0,6952422,0.0,0,49323,168293.0,16368.45996,1636846.0,5585150,False,,Compliant,,88.11,3.45
27845,2016,Multifamily HR (10+),High-Rise Multifamily,(ID27845) COUNCIL HOUSE,1501 17TH AVE,98122.0,3,CENTRAL,47.61455,-122.31043,1972,1.0,12,93021,0,"Multifamily Housing, Parking",Multifamily Housing,87450.0,Parking,5571.0,,,,14.0,64.69999695,69.09999847,171.0,182.8999939,5656232.0,19299864,6040881.5,20612343,0.0,0,1263898,4312420.0,13438.10938,1343811.0,4585273,False,,Compliant,,101.43,1.09
27863,2016,Multifamily LR (1-4),Low-Rise Multifamily,Barbara Frietchie Co-op,1100 17th Ave,98122.0,3,CENTRAL,47.61175,-122.3098,1929,1.0,4,23616,0,Multifamily Housing,Multifamily Housing,23616.0,,,,,,76.0,49.20000076,56.29999924,67.69999695,75.09999847,1161814.625,3964276,1328957.75,4534592,0.0,0,53055,181025.0,9807.899414,980790.0,3346594,False,,Compliant,,53.35,2.26
27868,2016,Multifamily LR (1-4),Low-Rise Multifamily,Park Royal Apartments,1503 18th Avenue,98122.0,3,CENTRAL,47.61433,-122.30921,1988,1.0,4,28080,0,Multifamily Housing,Multifamily Housing,24865.0,,,,,,63.0,29.39999962,30.29999924,92.30000305,95.30000305,730765.0,2493473,754629.0,2574901,0.0,0,214175,730765.0,0.0,0.0,0,False,,Compliant,,5.09,0.18
27869,2016,NonResidential,Warehouse,Auto Accessories Inc.,1520 13th Ave,98112.0,3,EAST,47.61481,-122.31536,1920,1.0,2,23040,0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,23040.0,,,,,,99.0,3.5,3.5,10.19999981,10.30000019,79711.79688,271987,79967.89844,272861,0.0,0,21349,72845.0,68.6700058,6867.0,23431,False,,Compliant,,0.87,0.04
27870,2016,Multifamily LR (1-4),Low-Rise Multifamily,Chester Apartments,1323 E Pine St,98122.0,3,EAST,47.6151,-122.31461,1910,1.0,3,20509,0,"Multifamily Housing, Restaurant",Multifamily Housing,17041.0,Restaurant,3468.0,,,,98.0,33.09999847,35.09999847,62.5,67.40000153,679165.875,2317410,720247.1875,2457585,0.0,0,79758,272135.0,4070.309326,407031.0,1388847,False,,Compliant,,23.51,1.15
27873,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Packard Building,1530 12th Avenue,98122.0,3,EAST,47.61492,-122.31654,1910,1.0,6,74725,12387,"Multifamily Housing, Parking",Multifamily Housing,86443.0,Parking,12387.0,,,,34.0,44.40000153,44.40000153,98.90000153,98.90000153,3841879.25,13109036,3841879.25,13109036,0.0,0,633378,2161086.0,16807.93164,1680793.0,5735103,False,,Compliant,,104.33,1.4
27874,2016,NonResidential,Warehouse,20172- Seattle / Capitol,1515 13th Ave,98122.0,3,EAST,47.61469,-122.31596,1958,1.0,2,61880,0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,61880.0,,,,,,66.0,9.600000381,9.800000191,30.20000076,30.70000076,595936.5,2033419,604190.125,2061582,0.0,0,174659,595937.0,0.0,0.0,0,False,,Compliant,,4.15,0.07
27880,2016,Multifamily MR (5-9),Mid-Rise Multifamily,The Lenawee Apartments,1629 Harvard Avenue,98122.0,3,EAST,47.61621,-122.32241,1940,1.0,5,50356,0,"Multifamily Housing, Parking",Multifamily Housing,50356.0,Parking,3120.0,,,,99.0,49.70000076,54.70000076,71.90000153,77.5,2503804.0,8543333,2752609.25,9392292,0.0,0,139349,475462.0,20283.42188,2028342.0,6920990,False,,Compliant,,111.04,2.21
27882,2016,NonResidential,Small- and Mid-Sized Office,900 E Pine St,900 E Pine St,98122.0,3,EAST,47.61556,-122.32048,1925,1.0,2,27938,0,"Office, Retail Store",Office,13917.0,Retail Store,13188.0,,,,97.0,37.90000153,37.0,118.8000031,115.9000015,1027394.313,3505614,1002986.375,3422331,0.0,0,300191,1024252.0,31.4218998,3142.0,10720,False,,Compliant,,7.31,0.26
27884,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Helix Apartments,4751 12th Ave NE,98105.0,4,NORTHEAST,47.6646,-122.31558,2006,1.0,6,65826,0,"Multifamily Housing, Parking, Retail Store",Multifamily Housing,62699.0,Parking,23637.0,Retail Store,3127.0,,,35.5,36.90000153,111.5,116.0,2338238.0,7978399,2430993.25,8294893,0.0,0,685298,2338238.0,0.0,0.0,0,False,,Compliant,,16.3,0.25
27885,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Lee Plaza,4746 11th Ave NE,98105.0,4,NORTHEAST,47.66459,-122.31601,1991,1.0,5,64227,0,"Multifamily Housing, Office, Parking",Multifamily Housing,40152.0,Parking,16986.0,Office,7089.0,,96.0,40.90000153,43.09999847,84.09999847,88.59999847,1930541.5,6587280,2034690.125,6942650,0.0,0,273166,932043.0,9984.979492,998498.0,3407016,False,,Compliant,,59.53,0.93
27886,2016,Multifamily MR (5-9),Mid-Rise Multifamily,TraVigne,4726 11th Ave NE,98105.0,4,NORTHEAST,47.66391,-122.31602,2001,1.0,6,91916,25721,"Multifamily Housing, Parking",Multifamily Housing,58683.0,Parking,12284.0,,,,82.0,32.59999847,33.70000076,102.4000015,105.6999969,1913034.125,6527543,1974801.75,6738303,0.0,0,560678,1913034.0,0.0,0.0,0,False,,Compliant,,13.34,0.15
27888,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Sunrise Cascade,1100 NE 47th ST,98105.0,4,NORTHEAST,47.66326,-122.31603,2000,1.0,5,33480,8313,"Multifamily Housing, Office, Parking",Multifamily Housing,19580.0,Parking,10500.0,Office,3400.0,,,42.59999847,44.59999847,94.0,98.5,979442.3125,3341995,1025664.0,3499710,0.0,0,158686,541437.0,4380.049805,438005.0,1494535,False,,Compliant,,27.04,0.81
27891,2016,NonResidential,Other,University VW,4724 Roosevelt Way NE,98105.0,4,NORTHEAST,47.66386,-122.31715,1924,1.0,2,21600,0,"Other - Services, Retail Store",Other - Services,32580.0,Retail Store,9650.0,,,,,38.40000153,38.40000153,120.6999969,120.6999969,1623657.0,5540147,1623657.0,5540147,0.0,0,475866,1623657.0,0.0,0.0,0,False,,Compliant,,11.32,0.52
27892,2016,Nonresidential COS,Other,Fire Station 17,1020 NE 50th Ave,98105.0,4,NORTHEAST,47.66506,-122.31656,1929,1.0,3,27908,0,Other,Other,21886.0,,,,,,,92.69999695,99.69999695,189.3999939,198.3999939,2028125.625,6920251,2182493.0,7446975,0.0,0,282657,964426.0,10637.0,1063700.0,3629495,False,,Compliant,,63.22,2.27
27895,2016,Multifamily LR (1-4),Low-Rise Multifamily,Sagamore Building,5200 Roosevelt Way NE,98105.0,4,NORTHEAST,47.66665,-122.31707,2003,1.0,4,24722,0,"Multifamily Housing, Parking, Retail Store",Multifamily Housing,15456.0,Parking,8006.0,Retail Store,2700.0,,,31.89999962,33.59999847,100.0999985,105.5,579061.125,1975838,609854.3125,2080909,0.0,0,169713,579061.0,0.0,0.0,0,False,,Compliant,,4.04,0.16
27901,2016,Campus,K-12 School,The Bush School - Upper School,408 Lake Washington Blvd E,98112.0,3,CENTRAL,47.62291,-122.28879,2000,1.0,2,30562,0,K-12 School,K-12 School,30562.0,,,,,,69.0,53.09999847,59.70000076,100.8000031,107.8000031,1622231.375,5535283,1824440.125,6225248,0.0,0,193273,659450.0,9627.80957,962781.0,3285145,False,,Compliant,,55.73,1.82
27902,2016,Multifamily LR (1-4),Low-Rise Multifamily,Pacific Palisades Condominiums,3900 2nd Ave. NE,98105.0,4,LAKE UNION,47.65488,-122.32641,1997,1.0,4,43422,0,"Multifamily Housing, Parking",Multifamily Housing,37581.0,Parking,5841.0,,,,38.0,45.29999924,49.20000076,94.80000305,99.0,1702639.0,5809645,1849776.5,6311699,0.0,0,249151,850105.0,8525.339844,852534.0,2908966,False,,Compliant,,51.2,1.18
27903,2016,NonResidential,Retail Store,(ID27903) PACIFIC RIM CENTER,900 S JACKSON ST,98104.0,2,DOWNTOWN,47.59951,-122.32033,2000,1.0,3,54969,0,Retail Store,Retail Store,54969.0,,,,,,67.0,67.69999695,68.59999847,201.6999969,202.6000061,3724098.25,12707150,3770784.25,12866449,0.0,0,1006654,3434704.0,2893.939941,289394.0,987453,False,,Compliant,,39.31,0.72
27922,2016,NonResidential,K-12 School,Seattle Temple,1511 E. Pike Street,98122.0,3,CENTRAL,47.61395,-122.31253,1951,1.0,2,36825,0,"K-12 School, Office, Social/Meeting Hall, Worship Facility",K-12 School,44340.0,Worship Facility,10415.0,Social/Meeting Hall,4925.0,,,27.20000076,29.29999924,58.0,60.29999924,1755072.75,5988556,1892122.25,6456189,0.0,0,267222,911763.0,8433.100586,843310.0,2877493,False,,Compliant,,51.14,1.39
27924,2016,Multifamily LR (1-4),Low-Rise Multifamily,Madison Court - 1509,1509 E Madison St,98122.0,3,CENTRAL,47.61446,-122.31216,1908,1.0,4,36546,0,"Fast Food Restaurant, Multifamily Housing, Parking",Multifamily Housing,30480.0,Parking,5318.0,Fast Food Restaurant,748.0,,79.0,28.39999962,30.79999924,88.0,95.59999847,885958.125,3023014,961325.625,3280179,0.0,0,254894,869699.0,162.5899963,16259.0,55478,False,,Compliant,,6.93,0.19
27926,2016,Multifamily MR (5-9),Mid-Rise Multifamily,The Pearl,1530 15th Avenue,98122.0,3,EAST,47.61481,-122.31256,2008,1.0,7,101530,0,"Multifamily Housing, Parking",Multifamily Housing,99313.0,Parking,26480.0,,,,81.0,39.09999847,39.59999847,81.0,81.5,3879728.0,13238181,3928257.25,13403769,0.0,0,556480,1898710.0,19810.17969,1981018.0,6759513,False,,Compliant,,118.45,1.17
27928,2016,NonResidential,Small- and Mid-Sized Office,Jewish Family Service,1601 16th Ave,98122.0,3,EAST,47.61546,-122.31195,1958,1.0,3,25834,0,Office,Office,31822.0,,,,,,73.0,65.19999695,69.90000153,148.6000061,157.3000031,2076289.625,7084594,2223401.5,7586560,0.0,0,357342,1219253.0,8570.360352,857036.0,2924328,False,,Compliant,,54.02,2.09
27929,2016,Multifamily LR (1-4),Low-Rise Multifamily,Arllis Arms Apts.,1700 15th Ave,98122.0,3,EAST,47.61682,-122.3123,1962,1.0,4,26172,0,Multifamily Housing,Multifamily Housing,26172.0,,,,,,50.0,29.5,31.39999962,92.59999847,98.69999695,772214.625,2634905,822265.8125,2805687,0.0,0,226323,772214.0,0.0,0.0,0,False,,Compliant,,5.38,0.21
27932,2016,Multifamily LR (1-4),Low-Rise Multifamily,Wilana Apartments,1732 15th Ave,98122.0,3,EAST,47.61745,-122.31235,1909,1.0,3,25920,0,Multifamily Housing,Multifamily Housing,25920.0,,,,,,76.0,29.29999924,32.0,69.80000305,77.5,759508.6875,2591551,829286.6875,2829643,0.0,0,141769,483716.0,2757.929932,275793.0,941044,False,,Compliant,,18.02,0.7
27937,2016,Multifamily LR (1-4),Low-Rise Multifamily,PHINNEY RIDGE CONDOMINIUM,8720 PHINNEY AVE N,98103.0,5,NORTHWEST,47.69309,-122.35359,1985,1.0,4,26112,0,"Multifamily Housing, Parking",Multifamily Housing,26112.0,Parking,6528.0,,,,96.0,21.70000076,23.39999962,68.09999847,73.30000305,566000.6875,1931274,609750.625,2080555,0.0,0,165885,566001.0,0.0,0.0,0,False,,Compliant,,3.95,0.15
27947,2016,NonResidential,Worship Facility,ST MARKS CATHEDRAL,1245 10th Avenue East,98102.0,3,EAST,47.63193,-122.32126,1929,1.0,1,37700,0,Worship Facility,Worship Facility,52225.0,,,,,,38.0,66.69999695,80.30000305,100.0999985,115.6999969,3481727.5,11880147,4195549.5,14315808,0.0,0,220347,751827.0,27299.00781,2729901.0,9314808,False,,Compliant,,150.23,3.98
27950,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Pierre Marquis,2253 Gilman Drive W,98119.0,7,MAGNOLIA / QUEEN ANNE,47.63992,-122.37471,1980,1.0,5,62093,0,"Multifamily Housing, Swimming Pool",Multifamily Housing,52826.0,Swimming Pool,0.0,,,,63.0,28.79999924,29.5,90.5,92.59999847,1521693.25,5192232,1557412.375,5314111,0.0,0,445982,1521693.0,0.0,0.0,0,False,,Compliant,,10.61,0.17
27951,2016,Multifamily LR (1-4),Low-Rise Multifamily,THE PIER,334 Lakeside Ave S,98144.0,3,CENTRAL,47.59926,-122.28563,1956,1.0,4,23856,0,Multifamily Housing,Multifamily Housing,23856.0,,,,,,73.0,28.79999924,31.0,90.5,97.19999695,687241.875,2344966,738642.6875,2520353,0.0,0,201419,687242.0,0.0,0.0,0,True,,Error - Correct Default Data,,4.79,0.2
27953,2016,Multifamily MR (5-9),Mid-Rise Multifamily,"Pike Lofts, A Condominium",303 E. Pike Street,98122.0,3,EAST,47.6139,-122.3272,1998,1.0,7,69272,0,"Medical Office, Multifamily Housing, Office, Other, Parking",Multifamily Housing,51295.0,Parking,5328.0,Medical Office,2441.0,,,44.20000076,46.90000153,96.0,101.0,2484007.75,8475786,2637673.0,9000113,0.0,0,390913,1333798.0,11502.10059,1150210.0,3924679,False,,Compliant,,70.39,1.02
27955,2016,SPS-District K-12,K-12 School,Montlake Elementary,2409 22nd Ave. E.,98112.0,3,EAST,47.64063,-122.30428,1925,1.0,2,27273,0,K-12 School,K-12 School,27273.0,,,,,,90.0,46.09999847,52.70000076,81.90000153,90.90000153,1258619.125,4294586,1436271.0,4900760,0.0,0,127941,436535.0,8220.842773,822084.0,2805067,True,,Error - Correct Default Data,,46.7,1.71
27956,2016,Multifamily LR (1-4),Low-Rise Multifamily,Montlake,2300 24th Ave E,98112.0,3,EAST,47.63982,-122.30181,1926,1.0,2,20366,0,"Food Service, Multifamily Housing, Office, Other, Retail Store",Multifamily Housing,13350.0,Other,3070.0,Food Service,1580.0,,,77.69999695,86.0,124.0999985,132.8000031,1581425.75,5396048,1751156.25,5975193,0.0,0,121532,414668.0,11667.58008,1166758.0,3981143,False,,Compliant,,64.86,3.18
27958,2016,Multifamily LR (1-4),Low-Rise Multifamily,115th,11500 - 15th Avenue N.E.,98272.0,5,NORTH,47.71307,-122.31246,1974,1.0,4,23888,0,Multifamily Housing,Multifamily Housing,23888.0,,,,,,51.0,29.20000076,30.79999924,91.80000305,96.80000305,698326.625,2382789,736286.0,2512312,0.0,0,204667,698327.0,0.0,0.0,0,False,,Compliant,,4.87,0.2
27962,2016,Multifamily LR (1-4),Low-Rise Multifamily,Raleigh Manor,12000 15th Ave NE,98125.0,5,NORTH,47.71606,-122.31215,2000,1.0,4,45579,0,"Multifamily Housing, Office, Parking",Multifamily Housing,28785.0,Parking,12762.0,Office,4192.0,,,22.70000076,22.70000076,71.19999695,71.19999695,747994.8125,2552264,747994.8125,2552264,0.0,0,219224,747995.0,0.0,0.0,0,False,,Compliant,,5.21,0.11
27966,2016,Multifamily LR (1-4),Low-Rise Multifamily,Pinehurst Lane,11532 15th Ave NE,98125.0,5,NORTH,47.71313,-122.31214,1997,1.0,4,23175,0,"Multifamily Housing, Office",,,,,,,,,30.89999962,33.0,74.80000305,78.0,715252.625,2440543,764383.125,2608183,0.0,0,137680,469766.0,2454.870117,245487.0,837636,False,,Compliant,,16.31,0.7
27969,2016,NonResidential,Mixed Use Property,1700 Madison Apts. Bldg. 2,1700 E Madison St,98122.0,3,Central,47.61608,-122.30967,2004,1.0,6,97229,0,"Multifamily Housing, Parking, Retail Store",Multifamily Housing,45300.0,Parking,35973.0,Retail Store,16956.0,,100.0,16.39999962,17.0,51.5,53.29999924,1021754.688,3486371,1056507.75,3604954,0.0,0,299459,1021754.0,0.0,0.0,0,False,,Compliant,,7.12,0.07
27970,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Olive Ridge,1700 17th Ave,98122.0,3,Central,47.61672,-122.3098,1969,1.0,7,72716,0,Multifamily Housing,Multifamily Housing,72716.0,,,,,,76.0,38.90000153,41.90000153,103.5,112.5999985,2828098.5,9649872,3050131.0,10407478,0.0,0,639192,2180926.0,6471.720215,647172.0,2208242,False,,Compliant,,49.58,0.68
27977,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Views at Madison Vista,1615 19th Ave,98122.0,3,CENTRAL,47.61598,-122.3077,2002,1.0,5,73495,0,"Multifamily Housing, Parking",Multifamily Housing,46895.0,Parking,26600.0,Retail Store,2170.0,,96.0,62.20000076,66.0,92.40000153,98.80000305,2918553.25,9958516,3093920.25,10556893,0.0,0,177583,605914.0,23126.39063,2312639.0,7891051,False,,Compliant,,127.05,1.73
27981,2016,Multifamily LR (1-4),Low-Rise Multifamily,Union 18 Apartments,1140 18th Ave,98122.0,3,CENTRAL,47.61269,-122.3085,1969,2.0,3,37824,0,"Multifamily Housing, Parking",Multifamily Housing,45822.0,Parking,2415.0,,,,79.0,34.79999924,37.0,90.40000153,97.5,1593610.125,5437623,1697676.75,5792713,0.0,0,346147,1181054.0,4125.560059,412556.0,1407699,False,,Compliant,,30.14,0.8
27982,2016,NonResidential,Small- and Mid-Sized Office,9620 Stone Ave N,9620 Stone Ave N,98103.0,5,NORTHWEST,47.69898,-122.34162,1982,1.0,3,25111,0,"Non-Refrigerated Warehouse, Office, Parking",Office,14256.0,Non-Refrigerated Warehouse,7850.0,Parking,0.0,,77.0,43.20000076,48.0,98.0,103.0,954352.6875,3256386,1060040.75,3617009,0.0,0,163329,557279.0,3970.73999,397074.0,1354872,False,,Compliant,,24.97,0.99
27984,2016,Multifamily MR (5-9),Mid-Rise Multifamily,OAKVIEW APTS,9514 STONE AVE N,98103.0,5,NORTHWEST,47.69837,-122.34166,2008,1.0,6,29216,12620,Multifamily Housing,Multifamily Housing,29216.0,,,,,,44.0,21.5,22.70000076,99.19999695,104.0999985,944638.1875,3223239,994774.875,3394312,0.0,0,270433,922718.0,0.0,0.0,0,True,,Error - Correct Default Data,,6.43,0.22
27987,2016,Multifamily LR (1-4),Low-Rise Multifamily,Carolyn Court,9512 Interlake AVE N,98125.0,5,NORTHWEST,47.69829,-122.3405,1989,1.0,3,23448,0,"Multifamily Housing, Parking",Multifamily Housing,17700.0,Parking,5748.0,,,,98.0,23.10000038,24.60000038,72.5,77.30000305,408807.0,1394907,435601.8125,1486335,0.0,0,119814,408807.0,0.0,0.0,0,False,,Compliant,,2.85,0.12
