OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,Address,ZipCode,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),DefaultData,ComplianceStatus,Outlier,TotalGHGEmissions,GHGEmissionsIntensity
22142,2017,NonResidential,Supermarket / Grocery Store,Safeway 0219 - Othello St,3900 S Othello St,98118.0,2.0,GREATER DUWAMISH,47.54,-122.28,1953.0,1.0,1.0,26092,0.0,"Parking, Supermarket/Grocery Store",Supermarket,25946.0,Parking,0.0,,,,39.0,347.8,342.1,781.7,775.7,9022838.0,8875053.0,0.0,1515599.88,5171226.77,38516.1,3851610.16,N,Compliant,,225.95,8.66
22149,2017,SPS-District K-12,K-12 School,John Rogers Elementary,4030 N.E. 109th St.,98125.0,5.0,NORTH,47.71,-122.28,1955.0,1.0,1.0,38582,0.0,K-12 School,K-12 School,42166.0,,,,,,86.0,47.3,47.2,83.6,83.6,1993261.25,1990891.62,0.0,200916.5,685527.1,13077.34,1307733.98,N,Compliant,,72.29,1.87
22150,2017,Multifamily LR (1-4),Low-Rise Multifamily,Genesee,4425 MLK Jr. Way South,98108.0,2.0,GREATER DUWAMISH,47.56,-122.3,2006.0,1.0,4.0,51405,756.0,"Multifamily Housing, Parking",Multifamily,50649.0,Parking,756.0,,,,59.0,44.3,43.7,91.5,90.1,2243511.5,2215407.75,0.0,319633.81,1090590.57,11529.21,1152921.0,N,Compliant,,65.74,1.28
22163,2017,NonResidential,Small- and Mid-Sized Office,THE CHAPMAN BLDG,5811 6TH AVE S,98108.0,2.0,GREATER DUWAMISH,47.55,-122.33,1967.0,1.0,1.0,25500,0.0,Office,Office,25500.0,,,,,,97.0,54.1,53.2,72.5,71.6,1379126.62,1355780.88,0.0,56250.5,191926.71,11872.0,1187200.0,N,Compliant,,63.85,2.5
23319,2017,Multifamily HR (10+),High-Rise Multifamily,Kelleher House,1120 Spring St,98104.0,3.0,EAST,47.61,-122.33,1982.0,1.0,17.0,76855,0.0,Multifamily Housing,Multifamily,64046.0,,,,,,9.0,46.6,45.5,146.4,142.8,2985160.75,2911884.75,0.0,874900.5,2985160.51,0.0,0.0,N,Compliant,,12.35,0.16
22165,2017,NonResidential,Warehouse,(ID22165) MICHIGAN STREET BUILDINGS,790 S Michigan St,98108.0,2.0,GREATER DUWAMISH,47.55,-122.32,1961.0,1.0,1.0,41895,0.0,"Non-Refrigerated Warehouse, Office",Non-Refrige,37524.0,Office,2596.0,,,,,34.3,32.8,81.6,79.9,1377556.0,1315561.62,0.0,256431.09,874942.89,5026.13,502612.99,N,Compliant,,30.31,0.72
22166,2017,NonResidential,Retail Store,Georgetown Center Bldg A,800 S Michigan ST.,98108.0,2.0,GREATER DUWAMISH,47.55,-122.32,1958.0,1.0,2.0,56193,0.0,Retail Store,Retail Stor,56193.0,,,,,,,45.9,45.5,114.7,114.3,2579852.0,2554173.0,0.0,524348.69,1789077.72,7907.74,790774.02,N,Compliant,,49.4,0.88
22170,2017,Multifamily MR (5-9),Mid-Rise Multifamily,Gilmore Apartments,1526 Third Ave,98101.0,7.0,DOWNTOWN,47.61,-122.34,2002.0,1.0,6.0,66459,,"Multifamily Housing, Retail Store",Multifamily,48409.0,Retail Store,9568.0,,,,43.0,55.4,54.4,148.2,145.8,3213094.5,3152590.0,0.0,731914.81,2497293.34,7158.01,715801.07,N,Compliant,,48.35,0.73
22194,2017,Multifamily LR (1-4),Low-Rise Multifamily,Sixty Five,1433 NW 64th,98107.0,6.0,BALLARD,47.68,-122.38,1986.0,1.0,4.0,44957,,"Multifamily Housing, Parking",Multifamily,30044.0,Parking,6000.0,,,,78.0,31.5,31.1,98.9,97.5,946721.5,932989.38,0.0,277468.19,946721.46,0.0,0.0,N,Compliant,,3.92,0.09
22210,2017,Multifamily LR (1-4),Low-Rise Multifamily,1425,1425 NW 61st St,98107.0,6.0,BALLARD,47.67,-122.38,1991.0,1.0,4.0,42401,,"Multifamily Housing, Parking",Multifamily,32753.0,Parking,9648.0,,,,,32.2,31.6,101.3,99.3,1056180.0,1036185.62,0.0,309548.59,1056179.8,0.0,0.0,N,Compliant,,4.37,0.1
22223,2017,NonResidential,K-12 School,St. Alphonsus School,5806 15th Ave. NW,98107.0,6.0,BALLARD,47.67,-122.38,1922.0,1.0,3.0,35448,0.0,K-12 School,K-12 School,35448.0,,,,,,92.0,49.1,46.8,68.9,66.6,1739547.75,1660280.25,0.0,86448.3,294961.59,14445.86,1444586.04,N,Compliant,,77.94,2.2
22230,2017,NonResidential,Supermarket / Grocery Store,BALLARD MARKET (ID22230),1400 NW 56th St,98107.0,6.0,BALLARD,47.67,-122.37,1966.0,1.0,1.0,29214,0.0,Supermarket/Grocery Store,Supermarket,29214.0,,,,,,27.0,270.0,270.0,677.6,677.6,7887477.5,7887477.5,0.0,1614487.25,5508630.5,23788.46,2378846.09,N,Compliant,,149.13,5.11
22238,2017,Multifamily LR (1-4),Low-Rise Multifamily,Market Terrace,1115 NW Market St,98107.0,6.0,BALLARD,47.67,-122.37,1980.0,1.0,3.0,31792,,"Multifamily Housing, Parking",Multifamily,21176.0,Parking,10616.0,,,,79.0,32.6,32.2,102.2,101.1,689375.88,682008.88,0.0,202044.5,689375.83,0.0,0.0,N,Compliant,,2.85,0.09
22239,2017,Multifamily LR (1-4),Low-Rise Multifamily,Gilman Court,1116 NW 54th St.,98107.0,6.0,BALLARD,47.67,-122.37,1996.0,1.0,4.0,30854,,"Multifamily Housing, Office, Parking",Multifamily,25288.0,Parking,11065.0,Office,5566.0,,58.0,35.8,35.2,112.6,110.7,1105982.0,1087350.0,0.0,324144.81,1105982.1,0.0,0.0,N,Compliant,,4.58,0.15
22240,2017,NonResidential,Supermarket / Grocery Store,Safeway 1477 - Market St,1423 NW Market St,98107.0,6.0,BALLARD,47.67,-122.37,2000.0,1.0,1.0,89103,43035.0,"Parking, Supermarket/Grocery Store",Supermarket,47034.0,Parking,0.0,,,,44.0,300.8,300.9,649.7,649.8,14147914.0,14151928.0,0.0,2201999.5,7513222.29,66346.9,6634689.84,N,Compliant,,383.45,4.3
22252,2017,NonResidential,Other,1415 NW 52nd,1415 NW 52nd St,98125.0,6.0,BALLARD,47.67,-122.38,1961.0,1.0,1.0,32000,0.0,"Office, Other - Recreation",Other - Rec,29880.0,Office,4700.0,,,,,44.5,42.9,80.1,78.2,1539220.38,1482862.12,0.0,161910.7,552439.32,9867.81,986780.96,N,Compliant,,54.69,1.71
22259,2017,NonResidential,Mixed Use Property,Building C,1148 NW Leary Way,98107.0,6.0,BALLARD,47.66,-122.37,1910.0,1.0,2.0,31140,0.0,"Non-Refrigerated Warehouse, Other, Retail Store",Other,14840.0,Retail Store,9400.0,Non-Refrigerated Warehouse,6900.0,,,36.8,35.1,57.2,55.1,1146813.12,1094307.25,0.0,80705.5,275367.17,8714.46,871446.0,Y,Not Compliant,,47.42,1.52
22261,2017,NonResidential,Warehouse,Building B,1141 NW 50th St,98107.0,6.0,BALLARD,47.66,-122.37,1975.0,1.0,3.0,41478,0.0,"Non-Refrigerated Warehouse, Office",Non-Refrige,31932.0,Office,9546.0,,,,3.0,78.3,75.4,173.6,170.2,3249513.5,3129346.25,0.0,531184.5,1812401.51,14371.12,1437111.91,N,Compliant,,83.82,2.02
22264,2017,NonResidential,Warehouse,Building A,1118 NW Leary Way,98107.0,6.0,BALLARD,47.66,-122.37,1980.0,1.0,1.0,39840,0.0,Non-Refrigerated Warehouse,Non-Refrige,39840.0,,,,,,2.0,20.3,20.0,63.7,62.7,808544.81,795117.81,0.0,236970.91,808544.73,0.0,0.0,N,Compliant,,3.35,0.08
22267,2017,Multifamily LR (1-4),Low-Rise Multifamily,LAUREN MAY,5814 22nd NW,98107.0,6.0,BALLARD,47.67,-122.38,1928.0,1.0,4.0,24828,,Multifamily Housing,Multifamily,24828.0,,,,,,32.0,98.3,96.4,120.2,118.2,2439795.0,2394227.0,0.0,59111.7,201689.12,22381.06,2238105.86,N,Compliant,,119.7,4.82
22279,2017,Multifamily LR (1-4),Low-Rise Multifamily,Kristine Apartments,5800 22nd Ave NE,98107.0,6.0,BALLARD,47.67,-122.38,1987.0,1.0,4.0,43380,,Multifamily Housing,Multifamily,27860.0,,,,,,76.0,29.3,28.7,91.9,90.2,815155.19,800594.69,0.0,238908.3,815155.11,0.0,0.0,N,Compliant,,3.37,0.08
23320,2017,NonResidential,Other,PARKWAY,6315 RAINIER AVE S,98118.0,2.0,SOUTHEAST,47.55,-122.28,1921.0,1.0,2.0,41022,0.0,Other,Other,41022.0,,,,,,,91.4,91.4,286.9,286.9,3748384.5,3748384.5,0.0,1098588.5,3748383.96,0.0,0.0,N,Compliant,,15.51,0.38
22282,2017,Multifamily LR (1-4),Low-Rise Multifamily,Schwabacher House,1715 NW 59th St,98107.0,6.0,BALLARD,47.67,-122.38,1984.0,1.0,4.0,36248,,Multifamily Housing,Multifamily,36248.0,,,,,,76.0,27.6,27.3,86.7,85.8,1000608.62,990456.31,0.0,293261.59,1000608.56,0.0,0.0,N,Compliant,,4.14,0.11
22290,2017,Multifamily LR (1-4),Low-Rise Multifamily,Sunrise Manor,1530 NW 57th St,98107.0,6.0,BALLARD,47.67,-122.38,1985.0,1.0,4.0,26347,,Multifamily Housing,Multifamily,26347.0,,,,,,33.0,37.0,36.5,116.2,114.7,975383.31,962475.0,0.0,285868.5,975383.32,0.0,0.0,N,Compliant,,4.04,0.15
22294,2017,Multifamily MR (5-9),Mid-Rise Multifamily,Etta at Ballard,1710 NW 57th Street,98107.0,6.0,BALLARD,47.67,-122.38,1989.0,1.0,5.0,53041,,"Multifamily Housing, Parking",Multifamily,30720.0,Parking,4212.0,,,,63.0,52.0,51.6,101.2,100.9,1596629.25,1586228.62,0.0,200984.5,685759.11,9108.7,910870.02,N,Compliant,,51.21,0.97
22299,2017,Multifamily MR (5-9),Mid-Rise Multifamily,On the Park Apartments,2233 NW 58th St,98107.0,6.0,BALLARD,47.67,-122.39,2009.0,1.0,8.0,447755,121280.0,"Multifamily Housing, Parking, Supermarket/Grocery Store",Multifamily,282899.0,Parking,121280.0,Supermarket/Grocery Store,43576.0,,76.0,56.4,56.1,152.7,151.9,18405538.0,18303262.0,0.0,4281425.5,14608223.81,37973.11,3797310.94,N,Compliant,,262.11,0.58
22308,2017,Multifamily MR (5-9),Mid-Rise Multifamily,Ballard House,2445 NW 57th St,98107.0,6.0,BALLARD,47.67,-122.39,1969.0,1.0,7.0,52926,,Multifamily Housing,Multifamily,52926.0,,,,,,15.0,61.1,61.1,172.8,172.9,3233025.5,3234923.5,0.0,806413.62,2751483.29,4815.42,481541.99,N,Compliant,,36.96,0.7
22312,2017,Nonresidential COS,Other,The Seattle Public Library - Ballard Branch,5614 22nd Ave. N.W.,98107.0,6.0,BALLARD,47.67,-122.38,2004.0,1.0,1.0,30576,15576.0,"Library, Other - Services",Library,15000.0,Other - Services,3100.0,,,,,100.4,97.8,213.8,211.1,1817420.62,1770173.62,0.0,275071.91,938545.34,8788.75,878875.0,N,Compliant,,50.56,1.65
22314,2017,Multifamily MR (5-9),Mid-Rise Multifamily,ID22314,1753 NW 57th St,98127.0,6.0,BALLARD,47.67,-122.38,1999.0,1.0,6.0,46070,,Multifamily Housing,Multifamily,33850.0,,,,,,96.0,25.3,25.1,79.3,78.8,854770.38,849361.12,0.0,250518.8,854770.13,0.0,0.0,N,Compliant,,3.54,0.08
22315,2017,Multifamily LR (1-4),Mid-Rise Multifamily,Ballard 57,1731 NW 57th Street,98107.0,6.0,BALLARD,47.67,-122.38,2016.0,1.0,6.0,23349,0.0,Multifamily Housing,Multifamily,13204.0,,,,,,,47.0,47.0,112.2,112.2,619932.62,619932.62,0.0,116383.8,397101.51,2228.31,222831.01,Y,Not Compliant,,13.48,0.58
22323,2017,Multifamily MR (5-9),Mid-Rise Multifamily,Landmark Apartments,1737 NW 56th St,98107.0,6.0,BALLARD,47.67,-122.38,1993.0,1.0,6.0,40740,,"Multifamily Housing, Office, Parking",Multifamily,24572.0,Parking,12083.0,Office,4085.0,,,24.1,23.9,75.6,75.2,689552.0,686175.12,0.0,202096.09,689551.87,0.0,0.0,N,Compliant,,2.85,0.07
22327,2017,NonResidential,Other,Ballard Masonic Center,2006 NW Market Street,98107.0,6.0,BALLARD,47.67,-122.38,1924.0,1.0,2.0,21528,0.0,Social/Meeting Hall,Social/Meet,21528.0,,,,,,,14.1,13.8,32.5,32.2,303903.31,296956.81,0.0,53386.4,182154.39,1217.49,121749.0,N,Compliant,,7.22,0.34
22332,2017,NonResidential,Other,Ballard Square,2228 NW Market Street,98107.0,6.0,BALLARD,47.67,-122.39,1928.0,1.0,2.0,30000,0.0,"Parking, Strip Mall",Strip Mall,25828.0,Parking,0.0,,,,,46.2,45.8,135.9,135.4,1193601.0,1182776.0,0.0,316364.5,1079435.67,1141.65,114165.0,N,Compliant,,10.53,0.35
22334,2017,Multifamily MR (5-9),Mid-Rise Multifamily,Leva on Market,1545 NW Market Street,98107.0,6.0,BALLARD,47.67,-122.38,2008.0,1.0,8.0,243928,,"Multifamily Housing, Parking, Retail Store",Multifamily,228299.0,Parking,117799.0,Retail Store,6606.0,,99.0,35.3,34.9,81.0,80.2,8282104.5,8196796.5,0.0,1448469.25,4942177.08,33399.27,3339927.34,N,Compliant,,197.83,0.81
22339,2017,Multifamily MR (5-9),Mid-Rise Multifamily,511 W Mercer Place Condominium,511 W Mercer Place,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.62,-122.36,2003.0,1.0,5.0,28879,,Multifamily Housing,Multifamily,24070.0,,,,,,,21.6,21.3,68.0,66.9,521078.19,513133.69,0.0,152719.3,521078.24,0.0,0.0,N,Compliant,,2.16,0.08
22340,2017,Multifamily LR (1-4),Low-Rise Multifamily,515 1st Avenue Condos,515 1st Ave W,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.62,-122.36,1997.0,1.0,4.0,20406,,Multifamily Housing,Multifamily,20406.0,,,,,,,28.7,28.4,65.5,65.3,585913.5,580397.62,0.0,101300.8,345638.32,2402.75,240274.98,N,Compliant,,14.19,0.7
22347,2017,Multifamily MR (5-9),Mid-Rise Multifamily,The Fix Building ID22347,1507 WESTERN AVE,98101.0,7.0,DOWNTOWN,47.61,-122.34,1910.0,1.0,6.0,34909,,Multifamily Housing,Multifamily,34909.0,,,,,,94.0,21.2,20.4,66.7,64.1,741016.69,712445.19,0.0,217179.5,741016.45,0.0,0.0,N,Compliant,,3.07,0.09
22351,2017,Multifamily MR (5-9),Mid-Rise Multifamily,Florentine,526 1ST AVE S,98104.0,2.0,DOWNTOWN,47.6,-122.33,1909.0,1.0,6.0,201656,,"Multifamily Housing, Retail Store",Multifamily,152893.0,Retail Store,14536.0,,,,83.0,24.4,23.9,76.7,75.0,4089845.5,4000887.5,0.0,1198665.0,4089844.98,0.0,0.0,N,Compliant,,16.92,0.08
22352,2017,Multifamily LR (1-4),Low-Rise Multifamily,Florera,413 NE 70th St,98115.0,6.0,NORTHWEST,47.68,-122.32,2007.0,1.0,4.0,82486,0.0,"Multifamily Housing, Retail Store",Multifamily,57120.0,Retail Store,25366.0,,,,94.0,22.2,22.0,50.9,50.4,1830195.5,1817363.5,0.0,318827.81,1087840.5,7423.55,742355.03,N,Compliant,,43.93,0.53
22353,2017,Multifamily LR (1-4),Low-Rise Multifamily,Parkway Apartments,7401 Rainier Ave S,98118.0,2.0,SOUTHEAST,47.54,-122.27,1959.0,1.0,3.0,45201,,Multifamily Housing,Multifamily,45201.0,,,,,,58.0,35.2,35.0,110.6,109.9,1592133.25,1582356.5,0.0,466627.5,1592133.03,0.0,0.0,N,Compliant,,6.59,0.15
22354,2017,Multifamily LR (1-4),Low-Rise Multifamily,Fontanelle Apartments,7325 Rainier Ave S,98118.0,2.0,SOUTHEAST,47.54,-122.27,1962.0,1.0,3.0,43330,,Multifamily Housing,Multifamily,43330.0,,,,,,100.0,13.3,13.3,41.9,41.9,578353.31,578353.31,0.0,169505.59,578353.09,0.0,0.0,N,Compliant,,2.39,0.06
22356,2017,Multifamily LR (1-4),Low-Rise Multifamily,Fortune View Condos,1819 E Denny Way,98122.0,3.0,Central,47.62,-122.31,1996.0,1.0,3.0,32112,,Multifamily Housing,Multifamily,26756.0,,,,,,100.0,20.1,20.0,52.4,52.3,537291.12,534203.81,0.0,117584.4,401197.97,1360.93,136093.01,N,Compliant,,8.89,0.28
22361,2017,Multifamily MR (5-9),Mid-Rise Multifamily,41ST AVENUE CONDOMINIUM (ID22361),4752 41ST AVE SW,98116.0,1.0,SOUTHWEST,47.56,-122.38,2005.0,1.0,5.0,29888,0.0,Multifamily Housing,Multifamily,29888.0,,,,,,67.0,35.8,35.3,92.4,91.1,1070395.88,1054167.38,0.0,229716.5,783792.7,2866.03,286603.05,N,Compliant,,18.46,0.62
22363,2017,Multifamily LR (1-4),Low-Rise Multifamily,Forte Condominium,840 NE 125th St,98125.0,5.0,North,47.72,-122.32,1988.0,1.0,4.0,47647,0.0,Multifamily Housing,Multifamily,47647.0,,,,,,48.0,32.7,32.2,102.8,101.2,1560073.75,1535122.25,0.0,457231.41,1560073.56,0.0,0.0,N,Compliant,,6.45,0.14
22371,2017,Multifamily HR (10+),High-Rise Multifamily,420 Melrose,420 Melrose Ave E,98102.0,3.0,EAST,47.62,-122.33,1992.0,1.0,10.0,31152,,"Multifamily Housing, Parking",Multifamily,25968.0,Parking,4652.0,,,,46.0,42.8,42.1,134.4,132.2,1112125.25,1093713.0,0.0,325768.19,1111521.06,6.04,604.0,N,Compliant,,4.63,0.15
22372,2017,Multifamily LR (1-4),Low-Rise Multifamily,1400 TAYLOR CONDOMINIUM,1400 Taylor Ave N,98109.0,7.0,MAGNOLIA / QUEEN ANNE,47.63,-122.35,1984.0,1.0,3.0,23210,,"Multifamily Housing, Parking",Multifamily,21788.0,Parking,1422.0,,,,,30.1,29.5,94.4,92.7,654779.81,643431.31,0.0,191905.0,654779.86,0.0,0.0,N,Compliant,,2.71,0.12
22390,2017,Multifamily LR (1-4),Low-Rise Multifamily,Fremont Vista,3635 Fremont AVE N,98103.0,6.0,LAKE UNION,47.65,-122.35,1979.0,1.0,4.0,27533,,Multifamily Housing,Multifamily,27533.0,,,,,,66.0,32.0,31.5,88.4,86.9,880046.62,867455.0,0.0,211553.8,721821.55,1582.25,158225.0,N,Compliant,,11.39,0.41
22395,2017,Multifamily LR (1-4),Low-Rise Multifamily,Lilac Lodge,5033 37th Avenue S,98118.0,2.0,SOUTHEAST,47.56,-122.29,1969.0,1.0,3.0,30216,,Multifamily Housing,Multifamily,30216.0,,,,,,55.0,34.9,34.6,109.7,108.7,1055229.75,1045704.5,0.0,309270.09,1055229.56,0.0,0.0,N,Compliant,,4.37,0.14
22397,2017,Multifamily MR (5-9),Mid-Rise Multifamily,Fujisada Condominium,510 6th Ave S,98104.0,2.0,DOWNTOWN,47.6,-122.33,1999.0,1.0,8.0,35364,3029.0,"Medical Office, Multifamily Housing, Parking",Multifamily,23125.0,Parking,7200.0,Medical Office,5039.0,,100.0,24.8,24.0,47.6,46.2,699689.19,676504.88,0.0,84904.2,289693.14,4099.96,409996.0,N,Compliant,,22.97,0.65
22414,2017,Multifamily LR (1-4),Low-Rise Multifamily,Russell Park,5210 Russell Ave NW,98107.0,6.0,BALLARD,47.67,-122.38,1960.0,1.0,4.0,41076,,Multifamily Housing,Multifamily,41046.0,,,,,,91.0,23.4,22.8,73.4,71.7,960030.19,937521.19,0.0,281368.69,960029.96,0.0,0.0,N,Compliant,,3.97,0.1
22418,2017,Multifamily LR (1-4),Low-Rise Multifamily,Central Park,1819 NW Central Pl,98107.0,6.0,BALLARD,47.67,-122.38,1960.0,1.0,4.0,24948,,Multifamily Housing,Multifamily,24948.0,,,,,,,26.2,25.7,82.4,80.8,654491.5,641837.5,0.0,191820.5,654491.55,0.0,0.0,N,Compliant,,2.71,0.11
22420,2017,NonResidential,Other,SUNSET,1138 NW 63RD ST,98107.0,6.0,BALLARD,47.67,-122.37,1942.0,1.0,2.0,30087,0.0,Other,Other,30554.0,,,,,,,169.7,167.7,532.8,526.7,5184933.0,5125305.0,0.0,1519616.75,5184932.35,0.0,0.0,N,Compliant,,21.45,0.71
22440,2017,NonResidential,Retail Store,Office Max #560,1135 NW Leary Way,98107.0,6.0,BALLARD,47.66,-122.37,1996.0,1.0,1.0,23500,0.0,Retail Store,Retail Stor,23500.0,,,,,,61.0,48.5,47.0,134.7,132.1,1140469.75,1103405.5,0.0,275965.59,941594.61,1988.75,198874.99,N,Compliant,,14.46,0.62
22446,2017,NonResidential,Warehouse,Salty Dog,4602 14th Ave NW,98107.0,6.0,BALLARD,47.66,-122.37,1903.0,1.0,3.0,24913,0.0,Non-Refrigerated Warehouse,Non-Refrige,24913.0,,,,,,92.0,9.2,9.2,26.1,26.2,228728.5,228829.3,0.0,57662.5,196744.45,319.84,31984.0,N,Compliant,,2.51,0.1
22454,2017,NonResidential,Retail Store,Ballard Goodwill,6400 8th Avenue NW,98134.0,6.0,Ballard,47.68,-122.37,1967.0,1.0,1.0,22420,0.0,Retail Store,Retail Stor,23067.0,,,,,,83.0,63.9,61.4,147.6,143.5,1474572.12,1415162.5,0.0,260175.0,887717.1,5868.55,586855.03,N,Compliant,,34.84,1.55
22460,2017,Multifamily LR (1-4),Low-Rise Multifamily,Gilmanor Apartments,4051 Gilman Ave W,98199.0,7.0,MAGNOLIA / QUEEN ANNE,47.66,-122.39,1968.0,1.0,4.0,23728,,Multifamily Housing,Multifamily,23728.0,,,,,,87.0,25.7,25.2,80.6,79.3,608725.12,598890.81,0.0,178407.09,608725.0,0.0,0.0,N,Compliant,,2.52,0.11
22470,2017,Multifamily LR (1-4),Low-Rise Multifamily,Tempo Apts,2015 W. Dravus St.,98199.0,7.0,MAGNOLIA / QUEEN ANNE,47.65,-122.38,2007.0,1.0,4.0,42763,,"Multifamily Housing, Parking",Multifamily,28880.0,Parking,13883.0,,,,66.0,37.1,36.2,103.3,101.2,1070337.0,1045105.5,0.0,260778.41,889775.92,1805.61,180561.01,N,Compliant,,13.27,0.31
22479,2017,NonResidential,Supermarket / Grocery Store,70500811 -- Interbay,1600 West Dravus,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.65,-122.38,1961.0,1.0,1.0,25842,0.0,Supermarket/Grocery Store,Supermarket,25987.0,,,,,,40.0,352.7,350.5,728.2,725.9,9166384.0,9109111.0,0.0,1303952.75,4449086.78,47172.97,4717296.88,N,Compliant,,268.94,10.41
22480,2017,NonResidential,Small- and Mid-Sized Office,3257 16TH AVE W,3257 16TH AVE W,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.65,-122.38,1992.0,1.0,3.0,26389,0.0,"Fitness Center/Health Club/Gym, Office",Office,16766.0,Fitness Center/Health Club/Gym,9623.0,,,,,40.6,40.5,127.4,127.2,1071023.5,1068967.38,0.0,313899.0,1071023.39,0.0,0.0,N,Compliant,,4.43,0.17
22486,2017,NonResidential,Small- and Mid-Sized Office,Canal Building,3600 15th Ave W,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.65,-122.38,1982.0,1.0,3.0,25859,0.0,"Office, Parking",Office,25859.0,Parking,4000.0,,,,86.0,37.3,35.9,97.6,94.7,963620.81,927362.62,0.0,212008.8,723374.01,2402.47,240246.61,N,Compliant,,15.75,0.61
22502,2017,NonResidential,Warehouse,Commodore,2440 W Commodore Way,98199.0,7.0,MAGNOLIA / QUEEN ANNE,47.66,-122.39,1974.0,1.0,1.0,25600,0.0,"Non-Refrigerated Warehouse, Office",Non-Refrige,20600.0,Office,5000.0,,,,1.0,64.2,62.4,158.1,155.2,1644258.62,1598128.5,0.0,325609.5,1110979.61,5332.79,533279.0,N,Compliant,,32.92,1.29
22504,2017,NonResidential,Other,"MER Equipment,Inc.",2400 w Commodore Way,98199.0,7.0,MAGNOLIA / QUEEN ANNE,47.66,-122.39,1965.0,1.0,1.0,23169,0.0,Manufacturing/Industrial Plant,Manufacturi,10200.0,,,,,,,22.2,22.2,69.9,69.9,226932.0,226932.0,0.0,66509.9,226931.77,0.0,0.0,N,Compliant,,0.94,0.04
22509,2017,NonResidential,Small- and Mid-Sized Office,Salmon Bay Landing,2320 W Commodore Way,98199.0,7.0,MAGNOLIA / QUEEN ANNE,47.66,-122.39,2008.0,1.0,4.0,41784,8399.0,"Office, Parking",Office,33385.0,Parking,8399.0,,,,89.0,39.5,39.5,124.1,124.1,1319136.25,1319136.25,0.0,386616.69,1319136.14,0.0,0.0,N,Compliant,,5.46,0.13
22511,2017,NonResidential,Warehouse,West Commodore,2600 W Commodore Way,98199.0,7.0,MAGNOLIA / QUEEN ANNE,47.66,-122.39,1960.0,1.0,1.0,56884,0.0,Non-Refrigerated Warehouse,Non-Refrige,56884.0,,,,,,73.0,27.6,26.1,55.6,54.1,1568265.12,1486702.25,0.0,212838.8,726205.97,8420.59,842058.98,N,Compliant,,47.73,0.84
22512,2017,Multifamily MR (5-9),Mid-Rise Multifamily,Gilman's Fairway,2530 15th Ave West,98119.0,7.0,MAGNOLIA / QUEEN ANNE,47.64,-122.38,2000.0,0.0,6.0,34582,0.0,"Multifamily Housing, Parking",Multifamily,17334.0,Parking,13300.0,,,,,63.7,62.8,200.0,197.2,1104074.75,1088649.75,0.0,323585.81,1104074.79,0.0,0.0,N,Compliant,,4.57,0.13
22517,2017,Multifamily LR (1-4),Low-Rise Multifamily,Crown Point,8508 Mary Avenue NW,98107.0,6.0,BALLARD,47.69,-122.37,1988.0,1.0,3.0,23835,,"Multifamily Housing, Parking",Multifamily,23835.0,Parking,8241.0,,,,96.0,23.8,23.1,74.8,72.6,567696.69,551218.62,0.0,166382.41,567696.77,0.0,0.0,N,Compliant,,2.35,0.1
22519,2017,NonResidential,Retail Store,1023-Crown Hill (Relo),8532 15th Ave NW,98117.0,6.0,BALLARD,47.69,-122.38,1989.0,1.0,1.0,32810,0.0,Retail Store,Retail Stor,32810.0,,,,,,69.0,63.0,61.8,149.5,148.2,2067864.75,2027556.75,0.0,383196.0,1307464.75,7604.0,760400.0,N,Compliant,,45.79,1.4
22521,2017,Multifamily LR (1-4),Low-Rise Multifamily,Garden Court Apartments,119 19th Ave E,98112.0,3.0,Central,47.62,-122.31,1999.0,1.0,3.0,42260,,"Multifamily Housing, Parking",Multifamily,30716.0,Parking,0.0,,,,72.0,28.2,27.9,88.6,87.6,866238.69,857234.31,0.0,253880.0,866238.56,0.0,0.0,N,Compliant,,3.58,0.08
22524,2017,Multifamily LR (1-4),Low-Rise Multifamily,Littlefield,1820 E John St,98112.0,3.0,Central,47.62,-122.31,1910.0,1.0,3.0,22704,,Multifamily Housing,Multifamily,22704.0,,,,,,84.0,64.1,64.2,83.3,83.3,1456334.25,1457531.25,0.0,50708.2,173016.38,12833.18,1283317.97,N,Compliant,,68.87,3.03
