OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,Address,ZipCode,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUse(kWh),SiteEnergyUseWN(kBtu),SiteEnergyUseWN(kWh),SteamUse(kBtu),SteamUse(kWh),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),NaturalGas(kWh),OtherFuelUse(kBtu),TotalGHGEmissions,GHGEmissionsIntensity,DefaultData,Comment,ComplianceStatus,Outlier
27016,2015,NonResidential,Small- and Mid-Sized Office,PACIFIC GEORGETOWN CENTER LLC,6363 7TH AVE S,98108.0,2,GREATER DUWAMISH,47.54493204,-122.3253747,1969,1,1.0,35017,0,"Non-Refrigerated Warehouse, Office, Parking",Office,19785.0,Non-Refrigerated Warehouse,10234.0,Parking,0.0,,56.0,47.3,50.9,121.5,125.3,1418400.0,4839781,1526939.0,5210132,0.0,0,302707,1032877.0,3856.0,385565.0,1315602,0.0,27.68,0.66,No,,Compliant,
27020,2015,NonResidential,Residence Hall/Dormitory,ALPHA DELTA PI SORORITY,1805 NE 47TH ST,98105.0,4,NORTHEAST,47.66280557,-122.3080048,1950,1,3.0,29084,0,Residence Hall/Dormitory,Residence Hall/Dormitory,26000.0,,,,,,69.0,60.7,65.7,106.7,113.3,1576953.0,5380786,1708688.0,5830285,0.0,0,157005,535723.0,10413.0,1041252.0,3552899,0.0,59.04,1.95,No,,Compliant,
27029,2015,Multifamily MR (5-9),Mid-Rise Multifamily,WILSONIAN APARTMENTS,4710 UNIVERSITY WAY NE,98105.0,4,NORTHEAST,47.66335821,-122.3127556,1923,1,7.0,100234,0,Multifamily Housing,Multifamily Housing,100234.0,,,,,,92.0,49.7,60.9,71.2,82.9,4983934.0,17005888,6105334.0,20832264,0.0,0,266356,908844.0,40751.0,4075128.0,13904913,0.0,222.77,2.18,No,,Compliant,
27033,2015,Multifamily LR (1-4),Low-Rise Multifamily,SAMAKI COMMONS,3908 S KENYON ST,98118.0,2,GREATER DUWAMISH,47.53221853,-122.2826905,2009,1,3.0,37361,0,Multifamily Housing,Multifamily Housing,37361.0,,,,,,66.0,37.3,41.0,77.9,87.1,1395311.0,4760998,1532024.0,5227482,0.0,0,202819,692048.0,7033.0,703292.0,2399731,0.0,42.18,1.05,No,,Compliant,
27039,2015,Multifamily LR (1-4),Low-Rise Multifamily,UPTOWN CONDO,520 2ND AVE,98104.0,7,DOWNTOWN,47.62403707,-122.3589778,1992,1,4.0,35655,0,Multifamily Housing,Multifamily Housing,49000.0,,,,,,78.0,29.1,31.3,73.0,77.7,1425599.0,4864345,1532597.0,5229437,0.0,0,291775,995578.0,4301.0,430062.0,1467432,0.0,29.78,0.72,Yes,,Compliant,
27040,2015,Multifamily LR (1-4),Low-Rise Multifamily,URBAN LEAGUE VILLAGE,2300 S MASSACHUSETTS ST,98144.0,3,SOUTHEAST,47.58915516,-122.3018253,1900,1,3.0,48441,0,"Multifamily Housing, Museum",Multifamily Housing,29302.0,Museum,19139.0,,,,,42.3,46.5,118.6,130.6,2048737.0,6990580,2253787.0,7690240,0.0,0,503655,1718544.0,3303.0,330265.0,1126910,0.0,29.52,0.46,No,,Compliant,
27042,2015,Multifamily MR (5-9),Mid-Rise Multifamily,UWAJIMAYA VILLAGE,512 S WELLER ST,98104.0,2,DOWNTOWN,47.59691198,-122.3270171,2000,1,5.0,294707,71557,"Multifamily Housing, Parking, Retail Store",Multifamily Housing,156378.0,Parking,71557.0,Retail Store,66772.0,,65.0,89.8,91.2,234.4,233.8,20038944.0,68375714,20349186.0,69434304,0.0,0,4385682,14964568.0,50750.0,5074996.0,17316604,0.0,373.85,1.05,No,,Compliant,High Outlier
27047,2015,Multifamily MR (5-9),Mid-Rise Multifamily,VEER LOFTS,401 9TH AVE N,98109.0,7,LAKE UNION,47.62238632,-122.3400988,2008,1,6.0,103931,0,"Multifamily Housing, Parking",Multifamily Housing,92835.0,Parking,43979.0,,,,80.0,31.8,34.5,99.7,108.4,2947670.0,10057867,3204125.0,10932928,0.0,0,863913,2947792.0,0.0,0.0,0,0.0,20.55,0.08,No,,Compliant,
27049,2015,Multifamily LR (1-4),Low-Rise Multifamily,VERANDAS ON QUEEN ANNE CONDOMINIUM,1901 TAYLOR AVE N,98109.0,7,MAGNOLIA / QUEEN ANNE,47.63603955,-122.3462775,1999,1,3.0,36115,0,Multifamily Housing,Multifamily Housing,30106.0,,,,,,,21.7,21.7,68.2,68.2,654245.0,2232376,654245.0,2232376,0.0,0,191748,654272.0,0.0,0.0,0,0.0,4.56,0.05,No,,Compliant,
27059,2015,Multifamily LR (1-4),Low-Rise Multifamily,700 BROADWAY APARTMENTS,700 BROADWAY E,98102.0,3,EAST,47.62546414,-122.3208544,2003,1,4.0,88426,31559,"Bank Branch, Multifamily Housing, Parking, Restaurant, Strip Mall",Multifamily Housing,58849.0,Parking,29868.0,Strip Mall,4312.0,,52.0,38.7,40.5,105.8,110.4,2679900.0,9144198,2806102.0,9574817,0.0,0,633899,2162954.0,5170.0,517036.0,1764200,0.0,42.54,0.38,No,,Compliant,
27071,2015,Multifamily HR (10+),Senior Care Community,BAYVIEW MANOR,11 W ALOHA ST,98119.0,7,MAGNOLIA / QUEEN ANNE,47.62635358,-122.3568995,1960,1,10.0,241387,43568,"Office, Parking, Senior Care Community",Senior Care Community,186486.0,Parking,43568.0,Office,11335.0,,44.0,48.1,48.1,151.2,151.2,9523142.0,32494308,9523142.0,32494308,0.0,0,2791073,9523536.0,0.0,0.0,0,0.0,66.39,0.11,No,,Compliant,
27080,2015,NonResidential,Worship Facility,CHURCH,1801 24TH AVE S,98144.0,3,SOUTHEAST,47.58667585,-122.302109,1963,1,2.0,22952,0,"Parking, Worship Facility",Worship Facility,22962.0,Parking,0.0,,,,98.0,20.1,25.6,33.2,39.9,462192.0,1577064,586980.0,2002858,0.0,0,38901,132736.0,3295.0,329462.0,1124170,0.0,18.42,0.78,No,,Compliant,
27081,2015,Multifamily MR (5-9),Mid-Rise Multifamily,SOUNDVIEW,4815 CALIFORNIA AVE SW,98116.0,1,SOUTHWEST,47.55845035,-122.3871982,2001,1,6.0,108066,32436,"Multifamily Housing, Retail Store",Multifamily Housing,71549.0,Retail Store,4081.0,,,,,27.5,29.5,86.2,92.5,2076506.0,7085332,2228807.0,7605005,0.0,0,608589,2076592.0,0.0,0.0,0,0.0,14.48,0.05,No,,Compliant,
27082,2015,Multifamily LR (1-4),Low-Rise Multifamily,CONTINENTAL APTS,4835 CALIFORNIA AVE SW,98116.0,1,SOUTHWEST,47.55799047,-122.3871559,1967,1,4.0,26528,0,Multifamily Housing,Multifamily Housing,26528.0,,,,,,89.0,24.4,29.0,76.5,91.0,646691.0,2206601,768532.0,2622340,0.0,0,189534,646718.0,0.0,0.0,0,0.0,4.51,0.07,No,,Compliant,
27089,2015,Multifamily MR (5-9),Mid-Rise Multifamily,NINE CHERRY SQUARE,905 CHERRY ST,98104.0,3,EAST,47.60621025,-122.3249068,1969,1,7.0,29618,0,"Multifamily Housing, Parking",Multifamily Housing,29618.0,Parking,9500.0,,,,55.0,39.8,44.3,125.1,139.0,1179579.0,4024890,1311177.0,4473921,0.0,0,345715,1179628.0,0.0,0.0,0,0.0,8.22,0.11,No,,Compliant,
27090,2015,Multifamily LR (1-4),Low-Rise Multifamily,911 CONDOMINIUM,911 N 73RD ST,98103.0,6,NORTHWEST,47.68158154,-122.3456285,1969,1,4.0,20851,0,Multifamily Housing,Multifamily Housing,20851.0,,,,,,95.0,23.6,26.7,62.5,71.5,491792.0,1678063,557666.0,1902835,0.0,0,110300,376360.0,1154.0,115448.0,393924,0.0,8.76,0.34,No,,Compliant,
27095,2015,Multifamily LR (1-4),Low-Rise Multifamily,1926 FAIRVIEW CONDOMINIUM,1926 FAIRVIEW AVE E,98102.0,4,LAKE UNION,47.63648469,-122.3278111,1990,1,4.0,36792,0,"Multifamily Housing, Parking",Multifamily Housing,36792.0,Parking,12960.0,,,,79.0,32.5,37.2,76.8,83.9,1196982.0,4084272,1367832.0,4667236,0.0,0,220053,750853.0,4462.0,446160.0,1522361,0.0,28.93,0.7,No,,Compliant,
27096,2015,Multifamily LR (1-4),Low-Rise Multifamily,9800 ROOSEVELT CONDOMINIUM,9800 ROOSEVELT WAY NE,98115.0,5,NORTH,47.70063422,-122.3173356,1983,1,3.0,23512,0,Multifamily Housing,Multifamily Housing,23512.0,,,,,,88.0,26.8,29.8,70.5,77.7,630578.0,2151621,701532.0,2393726,0.0,0,139435,475773.0,1548.0,154824.0,528281,0.0,11.54,0.4,No,,Compliant,
27097,2015,Multifamily LR (1-4),Low-Rise Multifamily,19TH AVE LOFTS,1812 19TH AVE,98122.0,3,CENTRAL,47.61798427,-122.307048,2004,1,3.0,49518,0,Multifamily Housing,Multifamily Housing,49528.0,,,,,,44.0,36.7,41.4,79.9,86.5,1820085.0,6210387,2048926.0,6991225,0.0,0,286940,979080.0,8410.0,841046.0,2869768,0.0,51.49,0.95,No,,Compliant,
27100,2015,Multifamily HR (10+),High-Rise Multifamily,FOUR SEASONS HOTEL & 99 UNION STREET PRIVATE RESIDENCES,99 UNION ST,98101.0,7,DOWNTOWN,47.60737991,-122.3391571,2008,1,20.0,326516,0,"Hotel, Multifamily Housing, Retail Store",Multifamily Housing,172243.0,Hotel,137738.0,Retail Store,16535.0,,1.0,177.4,183.3,356.9,360.1,57918496.0,197626109,59861620.0,204256323,18014064.0,61466537,7426816,25341348.0,145641.0,14564134.0,49694887,0.0,2340.63,6.83,Yes,,Compliant,High Outlier
27102,2015,Multifamily MR (5-9),Mid-Rise Multifamily,FIFTH AVE APTS,1401 5TH AVE N,98109.0,7,MAGNOLIA / QUEEN ANNE,47.63165134,-122.3479111,1963,1,7.0,28277,0,"Multifamily Housing, Parking",Multifamily Housing,28227.0,Parking,2500.0,,,,93.0,24.5,26.5,76.9,83.1,691647.0,2359997,746638.0,2547634,0.0,0,202710,691676.0,0.0,0.0,0,0.0,4.82,0.07,No,,Compliant,
27103,2015,Multifamily LR (1-4),Low-Rise Multifamily,TOWNE VUE MANOR,1425 5TH AVE N,98109.0,7,MAGNOLIA / QUEEN ANNE,47.63203903,-122.3478289,1958,1,4.0,21602,0,Multifamily Housing,Multifamily Housing,21602.0,,,,,,98.0,24.1,26.2,56.1,62.7,520405.0,1775695,565788.0,1930548,0.0,0,93312,318393.0,2020.0,202025.0,689337,0.0,12.95,0.54,No,,Compliant,
27105,2015,Multifamily LR (1-4),Low-Rise Multifamily,CROSSPOINTE VISTA,620 COMSTOCK ST,98109.0,7,MAGNOLIA / QUEEN ANNE,47.63094253,-122.3439903,1988,1,3.0,65689,18608,Multifamily Housing,Multifamily Housing,65689.0,,,,,,76.0,20.6,21.9,64.7,68.7,1354208.0,4620749,1436180.0,4900449,0.0,0,396896,1354264.0,0.0,0.0,0,0.0,9.44,0.06,No,,Compliant,
27107,2015,Multifamily MR (5-9),Mid-Rise Multifamily,NOMA,5600 24TH AVE NW,98107.0,6,BALLARD,47.66982269,-122.387146,2007,1,6.0,109222,0,"Multifamily Housing, Parking",Multifamily Housing,109222.0,Parking,44616.0,,,,86.0,29.0,31.3,86.6,92.1,3162976.0,10792521,3414127.0,11649484,0.0,0,861213,2938581.0,2245.0,224517.0,766083,0.0,32.41,0.18,No,,Compliant,
27114,2015,Multifamily LR (1-4),Low-Rise Multifamily,THUNDERBIRD APTS,4821 FAUNTLEROY WAY SW,98116.0,1,SOUTHWEST,47.55857557,-122.3818988,1957,1,2.0,21596,0,Multifamily Housing,Multifamily Housing,21596.0,,,,,,81.0,25.3,29.3,79.5,91.9,546533.0,1864847,632203.0,2157166,0.0,0,160180,546555.0,0.0,0.0,0,0.0,3.81,0.07,No,,Compliant,
27117,2015,NonResidential,Non-Refrigerated Warehouse,N W WAREHOUSE,6540 5TH PL S,98108.0,2,GREATER DUWAMISH,47.54479405,-122.3268865,1976,1,1.0,21040,0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,21040.0,,,,,,38.0,28.7,29.7,59.3,62.4,604591.0,2062950,625014.0,2132636,0.0,0,85972,293348.0,3113.0,311256.0,1062049,0.0,18.58,0.82,No,,Compliant,
27122,2015,NonResidential,Non-Refrigerated Warehouse,CEDAR HEIGHTS,6535 5TH PL S,98108.0,2,GREATER DUWAMISH,47.54496192,-122.3275978,1951,1,2.0,28032,0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,30000.0,,,,,,61.0,35.2,34.6,71.4,69.3,1056740.0,3605746,1037332.0,3539523,0.0,0,144640,493531.0,5632.0,563229.0,1921817,0.0,33.35,1.11,No,,Compliant,
27131,2015,NonResidential,"Distribution Center
",PACIFIC RUBBER,6720 E MARGINAL WAY S,98108.0,2,GREATER DUWAMISH,47.54345532,-122.327711,1974,1,1.0,25620,0,Distribution Center,Distribution Center,25620.0,,,,,,83.0,18.1,18.6,34.8,36.4,463371.0,1581087,475977.0,1624100,0.0,0,56888,194109.0,2693.0,269270.0,918787,0.0,15.65,0.58,No,,Compliant,
27141,2015,NonResidential,Non-Refrigerated Warehouse,TSUE CHONG FOODS,800 S WELLER ST,98104.0,2,DOWNTOWN,47.59757258,-122.32224539,1992,1,3.0,33238,0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,33238.0,,,,,,11.0,53.2,53.2,167.1,167.1,1769137.0,6036545,1769137.0,6036545,0.0,0,518504,1769210.0,0.0,0.0,0,0.0,12.33,0.14,No,,Compliant,
27142,2015,NonResidential,K-12 School,ST JAMES CATHEDRAL PLACE,803 TERRY AVE,98104.0,3,EAST,47.60745512,-122.3254102,1912,1,4.0,27800,0,K-12 School,K-12 School,11093.0,,,,,,8.0,107.0,120.8,210.1,222.3,1187058.0,4050409,1339654.0,4571089,0.0,0,152071,518887.0,6682.0,668192.0,2279965,0.0,39.1,1.33,No,,Compliant,
27144,2015,Multifamily LR (1-4),Low-Rise Multifamily,MILL STREET CONDOMINIUM,1918 E YESLER WAY,98122.0,3,CENTRAL,47.60191104,-122.3066951,2002,1,4.0,26255,0,Multifamily Housing,Multifamily Housing,26255.0,,,,,,98.0,31.4,35.8,70.5,77.6,823460.0,2809762,939627.0,3206140,0.0,0,138267,471787.0,3517.0,351693.0,1200026,0.0,21.97,0.76,No,,Compliant,
27145,2015,NonResidential,Large Office,MILLENNIUM TOWER,715 2ND AVE,98104.0,7,DOWNTOWN,47.60322492,-122.3338301,2000,1,6.0,706176,116827,"Bank Branch, Office, Parking",Office,222807.0,Parking,78049.0,Bank Branch,0.0,2016,78.0,59.5,59.5,186.8,186.8,13256662.0,45233607,13256662.0,45233607,0.0,0,3885305,13257211.0,0.0,0.0,0,0.0,92.42,0.05,No,,Compliant,
27146,2015,Multifamily LR (1-4),Low-Rise Multifamily,MILLER PLACE CONDOMINIUM,215 20TH AVE E,98112.0,3,CENTRAL,47.62010542,-122.3064198,1999,1,3.0,21158,0,Multifamily Housing,Multifamily Housing,17635.0,,,,,,,25.8,25.8,81.0,81.0,455187.0,1553162,455187.0,1553162,0.0,0,133408,455206.0,0.0,0.0,0,0.0,3.17,0.06,No,,Compliant,
27154,2015,Multifamily LR (1-4),Low-Rise Multifamily,MONIQUE LOFTS CONDOMINIUM,1024 E PIKE ST,98122.0,3,EAST,47.61435031,-122.3185209,1913,1,4.0,26355,0,Multifamily Housing,Multifamily Housing,26355.0,,,,,,2.0,78.1,89.0,159.6,169.8,2057836.0,7021627,2345256.0,8002345,0.0,0,286894,978923.0,10790.0,1078954.0,3681543,0.0,64.13,2.27,Yes,,Compliant,
27160,2015,Multifamily MR (5-9),Mid-Rise Multifamily,MONTREUX CONDOMINIUM,425 VINE ST,98121.0,7,DOWNTOWN,47.61744114,-122.3460657,1998,1,7.0,74162,0,"Multifamily Housing, Office, Other, Other - Recreation, Parking, Restaurant",Multifamily Housing,62285.0,Parking,4000.0,Restaurant,597.0,,,42.7,45.0,123.3,127.3,2738720.0,9344900,2884713.0,9843049,0.0,0,705340,2406720.0,3321.0,332100.0,1133172,0.0,34.42,0.32,No,,Compliant,
27162,2015,NonResidential,Supermarket/Grocery Store,WEST SEATTLE THRIFTWAY,4201 SW MORGAN ST,98136.0,1,SOUTHWEST,47.54447738,-122.3862101,1998,1,1.0,33706,0,Supermarket/Grocery Store,Supermarket/Grocery Store,31746.0,,,,,,24.0,275.9,294.1,655.0,674.2,8758063.0,29883751,9337022.0,31859241,0.0,0,1626484,5549794.0,32085.0,3208500.0,10947856,0.0,209.09,5.5,No,,Compliant,
27166,2015,Multifamily LR (1-4),Low-Rise Multifamily,CRESCENT APTS,5201 42ND AVE S,98118.0,2,SOUTHEAST,47.55523383,-122.2816352,1963,1,3.0,27984,0,Multifamily Housing,Multifamily Housing,27984.0,,,,,,33.0,35.9,40.9,112.6,128.6,1003551.0,3424258,1145893.0,3909949,0.0,0,294124,1003592.0,0.0,0.0,0,0.0,7.0,0.1,No,,Compliant,
27184,2015,NonResidential,Mixed Use Property,WAREHOUSE,1050 W EWING ST,98119.0,7,MAGNOLIA / QUEEN ANNE,47.65523769,-122.3711684,1961,1,2.0,37600,0,"Non-Refrigerated Warehouse, Office, Other",Non-Refrigerated Warehouse,18400.0,Other,16200.0,Office,3000.0,,,31.2,37.9,55.9,66.3,1174197.0,4006526,1426197.0,4866386,0.0,0,121795,415582.0,7586.0,758631.0,2588556,0.0,43.19,1.1,No,,Compliant,
27189,2015,Multifamily HR (10+),High-Rise Multifamily,DENNY TERRACE,100 MELROSE AVE E,98102.0,3,EAST,47.6190507,-122.3275336,1969,1,10.0,139127,0,Multifamily Housing,Multifamily Housing,139127.0,,,,,,19.0,37.8,41.7,118.7,130.9,5261096.0,17951604,5799402.0,19788380,0.0,0,1541939,5261314.0,0.0,0.0,0,0.0,36.68,0.1,Yes,,Compliant,
27192,2015,Multifamily LR (1-4),Low-Rise Multifamily,THE ILIAD,112 BELLEVUE AVE E,98102.0,3,EAST,47.61904446,-122.3262956,1965,1,4.0,26153,3424,"Multifamily Housing, Parking",Multifamily Housing,22729.0,Parking,2739.0,,,,77.0,26.8,29.0,84.1,91.0,609101.0,2078338,658931.0,2248365,0.0,0,178517,609126.0,0.0,0.0,0,0.0,4.25,0.06,No,,Compliant,
27195,2015,Multifamily MR (5-9),Mid-Rise Multifamily,BILTMORE APARTMENTS,418 E LORETTA PL,98102.0,3,EAST,47.61943597,-122.3257197,1924,1,7.0,95611,0,Multifamily Housing,Multifamily Housing,95611.0,,,,,,64.0,74.3,89.5,107.1,123.0,7102912.0,24236141,8552496.0,29182327,0.0,0,389943,1330541.0,57724.0,5772425.0,19696331,0.0,315.85,3.24,Yes,,Compliant,
27196,2015,Multifamily MR (5-9),Mid-Rise Multifamily,FANEUIL HALL,1562 E OLIVE WAY,98102.0,3,EAST,47.61899567,-122.32569885,1928,1,5.0,32980,2721,Multifamily Housing,Multifamily Housing,32980.0,,,,,,80.0,39.2,45.9,90.2,109.2,1293390.0,4413229,1514965.0,5169275,0.0,0,226487,772805.0,5206.0,520617.0,1776418,0.0,33.04,0.9,No,,Compliant,
27198,2015,Multifamily HR (10+),High-Rise Multifamily,ROYAL CREST CONDOMINIUM,2100 3RD AVE,98121.0,7,DOWNTOWN,47.61354065,-122.34220886,1973,1,26.0,187080,0,"Multifamily Housing, Retail Store",Multifamily Housing,181135.0,Retail Store,5410.0,,,,85.0,34.7,40.7,97.1,114.9,6482380.0,22118798,7591984.0,25904924,0.0,0,1584643,5407026.0,10756.0,1075579.0,3670027,0.0,94.82,0.38,No,,Compliant,
27199,2015,Multifamily HR (10+),High-Rise Multifamily,ROYAL MANOR CONDOMINIUM,1120 8TH AVE,98101.0,7,EAST,47.60928408,-122.3292281,1970,1,21.0,94000,0,"Multifamily Housing, Parking, Retail Store",Multifamily Housing,140000.0,Parking,24000.0,Retail Store,2500.0,,,37.9,44.9,91.8,106.3,5400272.0,18426492,6395246.0,21821484,0.0,0,1039681,3547539.0,18529.0,1852879.0,6322285,0.0,123.14,1.15,No,,Compliant,
27201,2015,Multifamily LR (1-4),Low-Rise Multifamily,ROYAL OAK CONDOMINIUM,12300 28TH AVE NE,98125.0,5,NORTH,47.71767587,-122.2975715,1974,1,3.0,35333,0,"Multifamily Housing, Parking",Multifamily Housing,30933.0,Parking,4400.0,,,,75.0,27.0,27.0,84.8,84.8,835258.0,2850018,835258.0,2850018,0.0,0,244800,835293.0,0.0,0.0,0,0.0,5.82,0.06,No,,Compliant,
27203,2015,Multifamily LR (1-4),Low-Rise Multifamily,ROYCROFT CONDOMINIUM,6015 PHINNEY AVE N,98103.0,6,NORTHWEST,47.67293237,-122.3546915,2004,1,4.0,39331,0,Multifamily Housing,Multifamily Housing,39331.0,,,,,,33.0,37.4,40.8,100.3,107.3,1470481.0,5017489,1605353.0,5477691,0.0,0,336531,1148291.0,3222.0,322238.0,1099521,0.0,25.12,0.51,Yes,,Compliant,
27204,2015,Multifamily LR (1-4),Low-Rise Multifamily,RUBY,2960 EASTLAKE AVE E,98102.0,4,LAKE UNION,47.64832832,-122.3232982,2008,1,4.0,57486,0,"Multifamily Housing, Retail Store",Multifamily Housing,48438.0,Retail Store,9048.0,,,,92.0,23.0,24.2,72.1,75.9,1320431.0,4505497,1388783.0,4738724,0.0,0,386996,1320486.0,0.0,0.0,0,0.0,9.21,0.06,No,,Compliant,
27205,2015,SPS-District K-12,K-12 School,VIEWLANDS ELEMENTARY (SPS-DISTRICT),10505 3RD AVE NW,98177.0,5,NORTHWEST,47.70614609,-122.3612496,1954,1,1.0,42128,0,K-12 School,K-12 School,42128.0,,,,,2016,87.0,40.2,46.5,85.0,95.4,1695009.0,5783610,1958345.0,6682150,0.0,0,252699,862245.0,8328.0,832800.0,2841631,0.0,50.24,1.1,No,,Compliant,
27212,2015,Multifamily LR (1-4),Low-Rise Multifamily,LOCKHAVEN CONDOMINIUM,3100 W COMMODORE WAY,98199.0,7,MAGNOLIA / QUEEN ANNE,47.66400669,-122.3969584,1982,1,4.0,77966,0,"Multifamily Housing, Parking, Swimming Pool",Multifamily Housing,77966.0,Parking,25921.0,Swimming Pool,0.0,,87.0,37.3,42.6,79.1,90.4,2909222.0,9926677,3325221.0,11346124,0.0,0,436696,1490068.0,14192.0,1419216.0,4842565,0.0,85.76,1.02,No,,Compliant,
27213,2015,Multifamily LR (1-4),Low-Rise Multifamily,LOCKSHORE CONDOMINIUM,3200 W COMMODORE WAY,98199.0,7,MAGNOLIA / QUEEN ANNE,47.66441083,-122.397964,1965,1,3.0,28944,0,"Multifamily Housing, Swimming Pool",Multifamily Housing,24111.0,Swimming Pool,0.0,,,,45.0,34.6,38.4,103.5,117.2,835085.0,2849428,926196.0,3160311,0.0,0,227036,774679.0,604.0,60438.0,206223,0.0,8.61,0.18,Yes,,Compliant,
27216,2015,Multifamily MR (5-9),Mid-Rise Multifamily,LOFTS THE CONDOMINIUM,208 3RD AVE S,98104.0,7,DOWNTOWN,47.60045716,-122.3298903,1904,1,5.0,30189,0,"Multifamily Housing, Parking",Multifamily Housing,30189.0,Parking,8614.0,,,,100.0,24.6,24.6,67.5,67.5,741850.0,2531297,741850.0,2531297,0.0,0,176491,602212.0,1397.0,139663.0,476549,0.0,11.62,0.3,No,,Compliant,
27218,2015,Multifamily LR (1-4),Mixed Use Property,CAPITOL COURT,514 19TH AVE E,98112.0,3,CENTRAL,47.62379788,-122.3069741,2004,1,4.0,44432,17358,"Multifamily Housing, Office, Other, Parking, Retail Store",Multifamily Housing,21930.0,Parking,17755.0,Other,2906.0,,,51.7,56.8,127.7,141.4,1382309.0,4716634,1520150.0,5186967,0.0,0,275527,940138.0,4422.0,442210.0,1508883,0.0,30.04,0.59,No,,Compliant,
27225,2015,Multifamily LR (1-4),Low-Rise Multifamily,ADMIRAL APARTMENTS,2203 CALIFORNIA AVE SW,98116.0,1,SOUTHWEST,47.58380891,-122.3868071,1926,1,3.0,23671,0,Multifamily Housing,Multifamily Housing,23671.0,,,,,,54.0,34.2,39.7,79.1,94.1,809791.0,2763121,940824.0,3210224,0.0,0,143300,488961.0,3209.0,320850.0,1094785,0.0,20.45,0.78,No,,Compliant,
27231,2015,SPS-District K-12,K-12 School,LOYAL HEIGHTS (SPS-DISTRICT),2501 NW 80TH ST,98117.0,6,BALLARD,47.68585535,-122.3890484,1932,1,2.0,44753,0,K-12 School,K-12 School,46545.0,,,,,,84.0,53.2,70.5,83.5,105.3,2476833.0,8451304,3283592.0,11204080,0.0,0,180168,614759.0,18621.0,1862100.0,6353748,0.0,103.18,2.25,Yes,,Compliant,
27232,2015,Multifamily LR (1-4),Low-Rise Multifamily,MEZZO CONDOMINIUM,711 E DENNY WAY,98122.0,3,EAST,47.61847244,-122.3230743,1989,1,4.0,20380,0,,,,,,,,,47.0,32.0,34.7,100.4,109.1,651448.0,2222832,708015.0,2415847,0.0,0,190929,651475.0,0.0,0.0,0,0.0,4.54,0.09,No,,Compliant,
27234,2015,Multifamily LR (1-4),Low-Rise Multifamily,MIDORI,1515 E YESLER WAY,98122.0,3,CENTRAL,47.60144637,-122.3122518,2002,1,4.0,29808,0,"Multifamily Housing, Parking",Multifamily Housing,25586.0,Parking,4222.0,,,,83.0,36.9,42.5,81.6,93.7,943938.0,3220850,1088337.0,3713559,0.0,0,153691,524415.0,4195.0,419544.0,1431543,0.0,25.94,0.79,No,,Compliant,
27235,2015,Multifamily LR (1-4),Low-Rise Multifamily,MIDTOWN,732 11TH AVE E,98102.0,3,EAST,47.62624293,-122.3177295,1969,1,4.0,27878,0,Multifamily Housing,Multifamily Housing,23232.0,,,,,,57.0,27.6,30.3,86.6,95.2,640374.0,2185046,704551.0,2404027,0.0,0,187683,640401.0,0.0,0.0,0,0.0,4.46,0.06,No,,Compliant,
27241,2015,Multifamily LR (1-4),Low-Rise Multifamily,MILLER APTS,709 E PIKE ST,98122.0,3,EAST,47.61386325,-122.3228812,1910,1,3.0,23597,0,"Multifamily Housing, Retail Store",Multifamily Housing,19216.0,Retail Store,8029.0,,,,37.0,79.7,82.0,154.1,156.5,2171445.0,7409277,2233977.0,7622645,0.0,0,268908,917551.0,12539.0,1253932.0,4278593,0.0,72.99,2.93,No,,Compliant,
27244,2015,NonResidential,Other,KNIGHTS OF COLUMBUS BLDG,722 E UNION ST,98122.0,3,EAST,47.61316841,-122.3224869,1912,1,3.0,33708,0,Other,Other,33708.0,,,,,,,22.4,22.4,60.5,60.5,753784.0,2572017,753784.0,2572017,138504.0,472595,171825,586291.0,290.0,29014.0,98999,0.0,16.32,0.41,No,,Compliant,
27245,2015,Multifamily LR (1-4),Low-Rise Multifamily,ST JOHNS APT & STORE,725 E PIKE ST,98122.0,3,EAST,47.61387248,-122.3224312,1910,1,3.0,24682,0,"Multifamily Housing, Retail Store",Multifamily Housing,17822.0,Retail Store,6085.0,,,,77.0,105.5,108.0,195.7,198.3,2523037.0,8608959,2580853.0,8806235,0.0,0,284675,971352.0,15517.0,1551725.0,5294705,0.0,89.18,3.44,Yes,,Compliant,High Outlier
